PM10,PM2.5,NO,NO2,NOX,CO,OZONO,Station,DateTime,Status
34.5,15.0,42.019,23.159,65.178,1.43404,2.405,MAM,21-10-2021 21:00,True
33.5,25.0,29.452,22.006,51.458,1.15211,1.574,MAM,21-10-2021 22:00,True
38.6,11.0,13.664,16.826,30.49,0.85268,2.395,MAM,21-10-2021 23:00,False
29.1,10.0,7.381,14.02,21.401,0.65598,2.907,MAM,21-10-2021 24:00,False
21.6,10.0,10.749,16.823,27.572,0.73669,2.051,MAM,22-10-2021 01:00,False
15.8,8.0,20.028,19.35,39.378,0.97779,1.377,MAM,22-10-2021 02:00,False
,31.0,14.494,18.028,32.522,0.96175,1.263,MAM,22-10-2021 03:00,True
30.6,16.0,11.167,15.903,27.071,0.92458,1.237,MAM,22-10-2021 04:00,True
24.0,17.0,11.203,13.589,24.792,0.82036,1.419,MAM,22-10-2021 05:00,True
19.2,16.0,15.915,11.741,27.656,0.8576,2.233,MAM,22-10-2021 06:00,True
23.8,20.0,36.576,14.223,50.8,1.29779,2.533,MAM,22-10-2021 07:00,True
25.3,25.0,32.575,25.455,58.03,1.3423,5.795,MAM,22-10-2021 08:00,True
44.4,35.0,52.952,38.634,91.586,1.83477,8.371,MAM,22-10-2021 09:00,True
43.7,40.0,,,,,,MAM,22-10-2021 10:00,True
53.0,53.0,,,,,,MAM,22-10-2021 11:00,True
67.4,,,,,,,MAM,22-10-2021 12:00,False
67.0,41.0,8.906,44.287,53.193,1.26979,34.957,MAM,22-10-2021 13:00,True
80.0,42.0,8.797,39.763,48.561,1.2462,37.755,MAM,22-10-2021 14:00,True
75.7,41.0,11.515,45.569,57.084,1.28913,20.026,MAM,22-10-2021 15:00,True
73.3,30.0,18.835,45.205,64.039,1.36125,13.53,MAM,22-10-2021 16:00,True
62.3,25.0,21.764,45.152,66.915,1.50168,14.115,MAM,22-10-2021 17:00,True
63.7,27.0,43.6,58.293,101.893,1.9627,2.65,MAM,22-10-2021 18:00,True
47.2,33.0,56.758,45.498,102.256,2.28691,1.676,MAM,22-10-2021 19:00,True
53.7,30.0,57.654,33.258,90.912,2.15222,1.6,MAM,22-10-2021 20:00,True
53.8,29.0,29.617,28.914,58.531,1.57258,2.888,MAM,22-10-2021 21:00,True
45.3,27.0,18.062,20.622,38.683,1.10163,4.623,MAM,22-10-2021 22:00,True
42.5,16.0,25.786,21.208,46.994,1.29213,2.515,MAM,22-10-2021 23:00,True
40.6,18.0,28.686,19.501,48.186,1.20091,2.211,MAM,22-10-2021 24:00,True
34.3,15.0,22.378,26.909,49.287,1.04168,3.209,MAM,23-10-2021 01:00,True
38.4,24.0,4.05,26.426,30.475,0.6631,8.479,MAM,23-10-2021 02:00,True
27.8,18.0,4.28,21.423,25.703,0.62928,7.88,MAM,23-10-2021 03:00,True
23.0,22.0,11.265,14.627,25.892,0.66104,4.562,MAM,23-10-2021 04:00,True
30.8,13.0,15.91,23.811,39.722,0.74708,2.243,MAM,23-10-2021 05:00,True
30.2,13.0,22.388,12.619,35.007,0.81407,2.178,MAM,23-10-2021 06:00,True
21.6,12.0,22.905,11.739,34.644,0.82409,4.419,MAM,23-10-2021 07:00,False
22.0,22.0,33.77,14.996,48.767,1.01281,7.715,MAM,23-10-2021 08:00,True
28.1,19.0,15.946,20.018,35.964,0.88386,18.718,MAM,23-10-2021 09:00,True
25.1,19.0,62.644,51.363,114.007,1.16736,21.82,MAM,23-10-2021 10:00,True
32.8,27.0,48.423,46.099,94.522,1.00137,30.638,MAM,23-10-2021 11:00,True
36.0,36.0,17.384,35.781,53.165,0.94622,31.277,MAM,23-10-2021 12:00,True
37.8,30.0,23.682,37.164,60.846,1.05492,36.844,MAM,23-10-2021 13:00,True
69.1,34.0,48.234,30.857,79.091,0.76146,27.49,MAM,23-10-2021 14:00,True
50.5,16.0,29.513,29.794,59.307,1.01834,23.595,MAM,23-10-2021 15:00,True
48.1,22.0,56.438,51.854,108.291,1.04558,28.989,MAM,23-10-2021 16:00,True
45.8,35.0,78.761,50.848,129.609,1.42283,13.449,MAM,23-10-2021 17:00,True
51.5,41.0,100.863,48.879,149.742,1.45802,7.057,MAM,23-10-2021 18:00,True
54.0,42.0,81.929,35.471,117.4,0.85803,9.748,MAM,23-10-2021 19:00,True
42.2,17.0,55.504,38.211,93.716,1.28781,4.299,MAM,23-10-2021 20:00,True
42.5,22.0,44.475,40.017,84.492,1.35166,3.207,MAM,23-10-2021 21:00,True
30.2,15.0,14.145,24.415,38.56,0.98186,3.373,MAM,23-10-2021 22:00,True
21.3,17.0,7.278,10.279,17.558,0.51205,6.759,MAM,23-10-2021 23:00,True
